,0,1,2,3,4,5,6,7,8,9,10
1187,0.694,0.735,0.0,-7.06,0.0,0.0336,0.058,0.0238,0.11,0.514,123.981
1188,0.303,0.695,1.0,-8.572,1.0,0.0536,0.000445,0.454,0.115,0.227,162.662
1189,0.389,0.706,1.0,-6.849,1.0,0.0593,0.0026,0.000182,0.686,0.238,179.911
1190,0.601,0.609,3.0,-7.64,0.0,0.0343,0.428,1.09e-05,0.092,0.392,127.987
1191,0.66,0.598,0.0,-8.691,1.0,0.0631,0.0367,0.0352,0.165,0.159,109.957
1192,0.465,0.639,7.0,-7.259,1.0,0.0632,0.0169,0.00261,0.155,0.136,159.044
1193,0.642,0.496,0.0,-10.922,1.0,0.0851,0.122,0.00789,0.113,0.157,110.003
1194,0.373,0.866,6.0,-3.3,0.0,0.0764,0.0606,0.0,0.107,0.227,169.192
1195,0.734,0.654,6.0,-7.785,1.0,0.0437,0.00535,0.00265,0.0426,0.513,121.994
1196,0.554,0.761,11.0,-6.416,0.0,0.137,0.0172,0.000561,0.102,0.376,109.953
1197,0.777,0.544,7.0,-9.105,1.0,0.0656,0.0219,0.00372,0.413,0.612,123.004
1198,0.881,0.738,11.0,-8.34,0.0,0.0494,0.0107,0.138,0.167,0.549,117.997
1199,0.465,0.639,7.0,-7.259,1.0,0.0632,0.0169,0.00261,0.155,0.136,159.044
1200,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005
1201,0.707,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863
1202,0.72,0.763,9.0,-4.068,0.0,0.0523,0.406,0.0,0.18,0.742,101.965
1203,0.638,0.658,3.0,-6.318,1.0,0.0456,0.245,3.77e-06,0.0919,0.33,105.076
1204,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97
1205,0.868,0.545,4.0,-9.221,1.0,0.365,0.0101,1.85e-05,0.0336,0.364,120.013
1206,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97
1207,0.772,0.746,11.0,-3.79,0.0,0.0377,0.0166,3.95e-06,0.0453,0.775,123.98
1208,0.685,0.817,11.0,-3.788,0.0,0.0847,0.00273,0.00105,0.079,0.454,125.004
1209,0.659,0.946,11.0,-3.73,0.0,0.211,0.219,0.0,0.143,0.498,122.045
1210,0.605,0.77,5.0,-3.645,0.0,0.0446,0.0431,0.0,0.159,0.298,130.037
1211,0.692,0.897,11.0,-2.464,0.0,0.0924,0.046,1.17e-05,0.171,0.788,116.081
1212,0.659,0.502,7.0,-7.223,0.0,0.0543,0.567,0.000496,0.128,0.537,160.056
1213,0.556,0.31,3.0,-9.33,1.0,0.0302,0.865,0.0,0.0793,0.492,104.776
1214,0.642,0.734,0.0,-6.788,0.0,0.031,0.1,3.19e-05,0.102,0.622,123.972
1215,0.656,0.927,1.0,-4.527,1.0,0.122,0.127,0.0354,0.0811,0.865,113.99
1216,0.63,0.848,0.0,-4.592,1.0,0.0428,0.0834,4.34e-06,0.205,0.551,124.987
1217,0.797,0.753,9.0,-6.042,0.0,0.0622,0.0571,0.00413,0.24,0.67,126.015
1218,0.6,0.911,3.0,-3.29,1.0,0.0547,0.0273,0.0,0.174,0.619,123.944
1219,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97
1220,0.605,0.813,8.0,-1.59,1.0,0.113,0.0308,2.81e-05,0.305,0.464,128.085
1221,0.853,0.608,9.0,-7.799,1.0,0.0866,0.0122,0.00257,0.149,0.652,120.975
1222,0.635,0.495,11.0,-5.517,0.0,0.0283,0.782,0.0,0.208,0.641,104.901
1223,0.437,0.298,3.0,-10.633,1.0,0.0364,0.856,0.0,0.0831,0.505,100.328
1224,0.771,0.635,1.0,-5.26,1.0,0.0402,0.0367,0.0045,0.0711,0.312,129.998
1225,0.724,0.9,0.0,-2.909,0.0,0.0733,0.0892,0.0,0.0806,0.523,125.057
1226,0.792,0.744,10.0,-5.696,0.0,0.0666,0.00167,0.11,0.0752,0.587,124.002
1227,0.809,0.782,5.0,-5.625,0.0,0.0564,0.154,5.64e-06,0.0642,0.669,99.969
1228,0.715,0.825,0.0,-5.322,0.0,0.0348,0.171,5.56e-06,0.0871,0.124,126.962
1229,0.833,0.642,0.0,-6.959,1.0,0.0753,0.361,2.7e-05,0.117,0.567,102.012
1230,0.83,0.546,11.0,-7.506,1.0,0.055,0.232,0.0,0.676,0.61,120.975
1231,0.722,0.779,7.0,-4.67,1.0,0.0447,0.0135,0.000186,0.0767,0.822,125.03
1232,0.775,0.692,10.0,-5.109,0.0,0.0663,0.327,4.31e-06,0.111,0.471,130.003
1233,0.807,0.731,1.0,-6.871,0.0,0.0432,0.0154,0.0775,0.0974,0.555,121.018
1234,0.664,0.705,9.0,-7.229,0.0,0.0309,0.00292,0.0117,0.154,0.199,104.96
1235,0.527,0.322,3.0,-7.146,1.0,0.0484,0.833,0.0,0.0962,0.344,82.631
1236,0.632,0.826,0.0,-4.342,0.0,0.0486,0.027,4.77e-05,0.0949,0.679,141.925
1237,0.766,0.744,7.0,-5.862,1.0,0.0746,0.00197,0.023,0.0783,0.672,124.006
1238,0.662,0.938,0.0,-1.948,0.0,0.048,0.0541,0.0047,0.153,0.237,127.022
1239,0.792,0.404,5.0,-8.987,0.0,0.0395,0.154,0.0297,0.0745,0.592,125.991
1240,0.618,0.9,0.0,-2.59,0.0,0.045,0.0284,1.77e-05,0.207,0.664,122.973
1241,0.75,0.647,11.0,-3.979,0.0,0.0372,0.0401,2.96e-05,0.327,0.649,104.981
1242,0.744,0.843,2.0,-5.723,1.0,0.166,0.0462,8.6e-06,0.117,0.725,125.005
1243,0.748,0.63,11.0,-5.025,0.0,0.0402,0.0286,2.03e-05,0.346,0.629,105.002
1244,0.479,0.7,9.0,-5.019,0.0,0.0501,0.152,4.71e-06,0.0932,0.34,101.946
1245,0.715,0.742,9.0,-4.598,0.0,0.0583,0.404,0.0,0.26,0.765,102.024
1246,0.615,0.84,3.0,-6.786,1.0,0.0386,0.0098,0.867,0.0725,0.115,124.014
1247,0.758,0.647,5.0,-6.154,0.0,0.0446,0.0352,2.96e-05,0.102,0.943,140.02
1248,0.753,0.488,0.0,-8.961,0.0,0.0452,0.187,5.87e-06,0.118,0.592,104.97
1249,0.732,0.769,4.0,-4.669,0.0,0.0434,0.0114,0.000383,0.0768,0.846,124.999
1250,0.423,0.857,10.0,-3.441,0.0,0.275,0.0316,0.0,0.0555,0.655,180.01
1251,0.732,0.922,6.0,-1.829,0.0,0.0975,0.0348,0.0,0.146,0.589,120.033
1252,0.725,0.834,5.0,-3.913,0.0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026
1253,0.708,0.868,6.0,-3.287,1.0,0.0431,0.0313,0.0,0.122,0.72,124.994
1254,0.749,0.907,6.0,-3.168,1.0,0.0638,0.141,0.0,0.108,0.68,124.958
1255,0.675,0.849,0.0,-3.841,1.0,0.0675,0.0938,0.0,0.121,0.681,100.111
1256,0.696,0.955,9.0,-2.887,1.0,0.0688,0.257,0.00114,0.092,0.689,124.01
1257,0.685,0.909,10.0,-1.214,1.0,0.0584,0.0573,3.88e-06,0.33,0.675,124.963
1258,0.734,0.921,6.0,-1.936,0.0,0.0863,0.0328,0.0,0.197,0.654,120.056
1259,0.668,0.9,1.0,-3.184,0.0,0.0428,0.0221,4.78e-05,0.155,0.259,125.065
1260,0.737,0.818,10.0,-3.11,1.0,0.0329,0.0389,3.31e-06,0.222,0.469,118.079
1261,0.751,0.899,6.0,-3.247,1.0,0.0627,0.136,0.0,0.0896,0.674,124.95
1262,0.68,0.942,9.0,-4.21,1.0,0.0628,0.175,0.0013,0.117,0.65,123.99
1263,0.691,0.802,7.0,-5.327,1.0,0.137,0.0901,1.66e-05,0.0799,0.427,104.163
1264,0.625,0.794,7.0,-3.787,1.0,0.0308,0.0466,1.95e-06,0.172,0.321,105.028
1265,0.682,0.84,10.0,-3.465,0.0,0.141,0.0308,0.0,0.0534,0.717,90.149
1266,0.632,0.947,2.0,-2.332,1.0,0.0354,0.00458,3.96e-05,0.341,0.683,124.968
1267,0.698,0.869,6.0,-3.294,1.0,0.0468,0.0225,0.0,0.121,0.714,125.005
1268,0.68,0.85,10.0,-2.785,1.0,0.0661,0.203,1.88e-06,0.339,0.712,124.941
1269,0.68,0.88,6.0,-3.521,1.0,0.0401,0.0163,0.000159,0.108,0.224,125.021
1270,0.726,0.835,5.0,-3.949,0.0,0.0361,0.0872,6.08e-06,0.076,0.855,120.03
1271,0.488,0.905,7.0,-3.14,1.0,0.06,0.00227,0.00431,0.34,0.589,173.959
1272,0.626,0.938,7.0,-3.005,1.0,0.0944,0.0039,0.000452,0.599,0.518,124.932
1273,0.629,0.884,5.0,-4.984,0.0,0.0431,0.00232,3.77e-05,0.359,0.455,125.961
1274,0.689,0.832,5.0,-5.149,0.0,0.0745,0.289,0.0,0.0749,0.657,123.936
1275,0.635,0.945,2.0,-2.298,1.0,0.036,0.00411,2.41e-05,0.314,0.686,125.024
1276,0.55,0.763,7.0,-6.338,1.0,0.0437,0.000486,0.0438,0.56,0.373,173.889
1277,0.659,0.905,11.0,-2.342,0.0,0.05,0.101,0.0,0.341,0.637,125.112
1278,0.535,0.371,5.0,-7.101,1.0,0.0525,0.817,0.0,0.111,0.439,122.551
1279,0.703,0.633,5.0,-5.945,0.0,0.0782,0.0262,0.0,0.0663,0.499,126.036
1280,0.788,0.724,7.0,-7.309,1.0,0.0486,0.00397,0.281,0.0901,0.251,123.997
1281,0.673,0.96,11.0,-2.686,0.0,0.118,0.0307,2.86e-06,0.412,0.441,124.021
1282,0.482,0.927,7.0,-2.371,1.0,0.063,0.0152,0.000148,0.305,0.586,174.05
1283,0.685,0.909,10.0,-1.214,1.0,0.0584,0.0573,3.88e-06,0.33,0.675,124.963
1284,0.644,0.665,6.0,-4.32,1.0,0.0335,0.0942,0.0,0.0893,0.706,129.963
1285,0.76,0.808,11.0,-5.627,1.0,0.046,0.00515,0.628,0.343,0.479,125.018
1286,0.73,0.94,8.0,-2.653,1.0,0.0554,0.0322,0.000163,0.096,0.753,125.018
1287,0.777,0.796,2.0,-4.435,1.0,0.0546,0.00969,0.0277,0.033,0.203,125.023
1288,0.74,0.284,6.0,-7.833,1.0,0.0342,0.847,0.0,0.11,0.374,108.279
1289,0.652,0.916,8.0,-5.682,1.0,0.0413,0.0284,9.33e-06,0.334,0.904,124.009
1290,0.641,0.901,2.0,-5.005,1.0,0.0505,0.00806,0.00655,0.0767,0.388,125.974
1291,0.741,0.906,6.0,-4.627,1.0,0.118,0.00131,2.78e-06,0.253,0.609,125.984
1292,0.666,0.903,0.0,-2.181,0.0,0.0436,0.325,0.000202,0.178,0.498,119.984
1293,0.682,0.957,9.0,-2.168,1.0,0.0645,0.223,1.55e-05,0.226,0.742,123.977
1294,0.661,0.909,11.0,-2.323,0.0,0.0494,0.0981,0.0,0.305,0.643,125.021
1295,0.694,0.895,10.0,-3.114,1.0,0.0736,0.013,0.000192,0.318,0.783,124.956
1296,0.721,0.92,6.0,-2.807,1.0,0.0529,0.0349,0.0,0.0666,0.834,125.064
1297,0.634,0.855,2.0,-4.9,1.0,0.0514,0.00786,0.132,0.124,0.392,124.989
1298,0.422,0.98,9.0,-3.883,1.0,0.0515,0.000108,0.681,0.339,0.369,171.989
1299,0.609,0.646,11.0,-7.437,0.0,0.0513,0.0197,4.8e-05,0.0787,0.58,74.987
1300,0.693,0.725,0.0,-7.297,0.0,0.0321,0.121,0.00278,0.214,0.447,105.961
1301,0.593,0.569,8.0,-7.071,1.0,0.164,0.208,0.00442,0.221,0.3,149.908
1302,0.661,0.764,11.0,-6.857,1.0,0.0412,0.133,0.223,0.121,0.39,149.971
1303,0.653,0.689,11.0,-8.338,0.0,0.0881,0.0255,0.0387,0.0937,0.253,150.954
1304,0.741,0.809,5.0,-5.097,1.0,0.0309,0.00152,0.268,0.343,0.532,110.003
1305,0.51,0.812,2.0,-5.782,0.0,0.0744,0.0233,0.133,0.166,0.151,159.885
1306,0.624,0.658,6.0,-6.476,1.0,0.0695,0.00319,0.0163,0.0971,0.361,74.964
1307,0.659,0.763,0.0,-6.17,1.0,0.0819,0.00183,0.0129,0.0578,0.265,160.02
1308,0.624,0.638,7.0,-8.075,0.0,0.0482,0.246,0.2,0.0939,0.238,160.001
1309,0.726,0.713,8.0,-8.425,0.0,0.0584,0.245,0.659,0.633,0.488,150.066
1310,0.767,0.723,5.0,-7.065,1.0,0.0544,0.0285,0.119,0.0539,0.12,105.997
1311,0.702,0.82,1.0,-4.747,0.0,0.216,0.485,0.0,0.448,0.666,100.019
1312,0.654,0.556,2.0,-5.653,1.0,0.0435,0.098,0.0524,0.118,0.182,139.942
1313,0.712,0.624,2.0,-6.799,1.0,0.085,0.0665,0.0339,0.286,0.413,170.061
1314,0.624,0.658,6.0,-6.476,1.0,0.0695,0.00319,0.0163,0.0971,0.361,74.964
1315,0.509,0.812,6.0,-4.865,0.0,0.1,0.118,0.774,0.086,0.336,155.498
1316,0.626,0.572,4.0,-9.671,0.0,0.0335,0.0532,0.906,0.0872,0.0986,90.005
1317,0.516,0.624,7.0,-6.342,1.0,0.0463,0.0196,0.629,0.238,0.281,121.998
1318,0.555,0.457,7.0,-11.527,1.0,0.0962,0.19,0.135,0.164,0.0711,80.007
1319,0.731,0.629,11.0,-7.98,0.0,0.191,0.112,0.879,0.125,0.156,80.03
1320,0.666,0.812,11.0,-6.111,0.0,0.0603,0.027,0.344,0.202,0.169,139.98
1321,0.616,0.469,11.0,-11.315,1.0,0.051,0.36,0.38,0.103,0.57,146.049
1322,0.697,0.529,6.0,-7.459,1.0,0.0536,0.0164,0.881,0.131,0.211,137.041
1323,0.802,0.529,0.0,-8.75,1.0,0.065,0.0122,0.73,0.22,0.0875,98.012
1324,0.645,0.778,0.0,-7.137,1.0,0.0469,0.366,0.816,0.111,0.0368,140.039
1325,0.765,0.774,2.0,-5.262,1.0,0.0412,0.0511,0.000591,0.0928,0.529,140.018
1326,0.69,0.393,10.0,-9.743,0.0,0.0391,0.0294,0.709,0.11,0.0378,130.034
1327,0.686,0.802,9.0,-6.176,0.0,0.297,0.0112,0.00903,0.0671,0.319,149.916
1328,0.356,0.538,8.0,-7.961,0.0,0.365,0.0506,0.124,0.292,0.449,80.386
1329,0.741,0.803,6.0,-4.762,0.0,0.256,0.181,0.00899,0.0562,0.559,75.027
1330,0.756,0.808,6.0,-9.265,1.0,0.044,0.00871,0.664,0.667,0.055,119.971
1331,0.731,0.76,5.0,-6.633,0.0,0.0431,0.0201,0.454,0.137,0.242,105.996
1332,0.226,0.686,0.0,-5.508,1.0,0.0511,0.527,0.00383,0.676,0.119,72.643
1333,0.489,0.853,4.0,-5.533,0.0,0.0797,0.16,0.315,0.128,0.312,150.016
1334,0.668,0.879,1.0,-6.493,1.0,0.361,0.0649,0.451,0.666,0.359,149.933
1335,0.574,0.777,2.0,-6.139,1.0,0.0977,0.0956,0.513,0.101,0.131,89.478
1336,0.802,0.763,5.0,-5.437,0.0,0.115,0.157,0.0322,0.112,0.166,90.021
1337,0.727,0.568,3.0,-6.417,0.0,0.113,0.033,0.0457,0.178,0.161,140.093
1338,0.746,0.57,7.0,-7.674,1.0,0.0312,0.0898,0.588,0.169,0.216,119.038
1339,0.626,0.859,8.0,-7.213,1.0,0.0436,0.0203,0.482,0.214,0.277,150.015
1340,0.693,0.725,0.0,-7.297,0.0,0.0321,0.121,0.00278,0.214,0.447,105.961
1341,0.712,0.624,2.0,-6.799,1.0,0.085,0.0665,0.0339,0.286,0.413,170.061
1342,0.654,0.556,2.0,-5.653,1.0,0.0435,0.098,0.0524,0.118,0.182,139.942
1343,0.712,0.624,2.0,-6.799,1.0,0.085,0.0665,0.0339,0.286,0.413,170.061
1344,0.654,0.556,2.0,-5.653,1.0,0.0435,0.098,0.0524,0.118,0.182,139.942
1345,0.659,0.763,0.0,-6.17,1.0,0.0819,0.00183,0.0129,0.0578,0.265,160.02
1346,0.489,0.853,4.0,-5.533,0.0,0.0797,0.16,0.315,0.128,0.312,150.016
1347,0.748,0.66,6.0,-4.704,1.0,0.0487,0.224,0.053,0.101,0.328,137.033
1348,0.669,0.42,10.0,-12.441,1.0,0.373,0.577,2.22e-06,0.0998,0.573,159.88
1349,0.713,0.366,11.0,-13.424,1.0,0.251,0.163,0.00022,0.107,0.415,145.963
1350,0.626,0.425,1.0,-10.44,1.0,0.0512,0.735,0.000218,0.111,0.347,76.951
1351,0.673,0.445,1.0,-10.325,0.0,0.0521,0.228,0.383,0.313,0.195,135.027
1352,0.718,0.281,10.0,-14.804,1.0,0.0414,0.829,7.8e-06,0.209,0.688,129.911
1353,0.819,0.386,0.0,-10.295,1.0,0.0751,0.0677,0.736,0.0988,0.116,141.044
1354,0.768,0.538,10.0,-8.526,1.0,0.0318,0.8,0.641,0.112,0.519,122.033
1355,0.685,0.385,8.0,-10.584,1.0,0.0714,0.762,0.0,0.0891,0.308,140.007
1356,0.584,0.418,9.0,-7.581,1.0,0.071,0.725,3.44e-06,0.211,0.304,143.129
1357,0.749,0.393,5.0,-14.615,1.0,0.0429,0.134,0.0138,0.342,0.346,140.06
1358,0.79,0.405,7.0,-11.782,1.0,0.0835,0.011,0.702,0.173,0.442,133.996
1359,0.537,0.582,0.0,-6.144,1.0,0.0286,0.125,0.00101,0.59,0.522,89.98
1360,0.944,0.528,10.0,-9.29,0.0,0.138,0.126,0.00885,0.664,0.535,126.975
1361,0.694,0.424,0.0,-14.006,1.0,0.308,0.229,3.59e-06,0.112,0.665,149.983
1362,0.783,0.319,6.0,-11.485,0.0,0.0545,0.316,0.0101,0.0913,0.178,113.018
1363,0.755,0.605,4.0,-7.351,0.0,0.13,0.507,0.0,0.0993,0.772,139.915
1364,0.449,0.482,11.0,-7.071,1.0,0.0646,0.106,3.08e-05,0.11,0.305,130.01
1365,0.752,0.408,0.0,-6.286,1.0,0.0866,0.0629,0.00144,0.111,0.104,120.049
1366,0.647,0.397,6.0,-11.072,0.0,0.14,0.138,0.0,0.15,0.195,146.954
1367,0.759,0.385,3.0,-12.392,1.0,0.0549,0.0283,0.0,0.0666,0.396,140.011
1368,0.836,0.344,0.0,-9.941,1.0,0.0448,0.38,0.0,0.0745,0.0389,129.986
1369,0.702,0.43,2.0,-13.386,1.0,0.0515,0.0893,0.758,0.106,0.167,152.129
1370,0.652,0.652,2.0,-8.733,1.0,0.315,0.115,0.0,0.0893,0.47,111.744
1371,0.471,0.347,5.0,-13.68,0.0,0.0313,0.155,0.665,0.121,0.0608,100.416
1372,0.945,0.583,11.0,-16.368,1.0,0.211,0.256,0.707,0.118,0.182,100.034
1373,0.306,0.00349,11.0,-38.445,0.0,0.0557,0.995,0.923,0.0825,0.155,72.537
1374,0.43,0.00967,7.0,-33.513,0.0,0.0687,0.995,0.95,0.0903,0.24,97.691
1375,0.48,0.0382,4.0,-27.34,1.0,0.0517,0.994,0.938,0.0907,0.0832,72.608
1376,0.356,0.021,9.0,-30.585,1.0,0.0567,0.995,0.889,0.0898,0.114,75.62
1377,0.534,0.631,7.0,-7.3,0.0,0.0525,0.39,0.0,0.344,0.46,115.993
1378,0.667,0.662,9.0,-6.675,1.0,0.0638,0.00886,1.83e-06,0.222,0.0737,119.931
1379,0.164,0.0275,6.0,-27.671,0.0,0.0511,0.986,0.909,0.0692,0.0372,66.709
1380,0.52,0.0176,4.0,-30.375,0.0,0.0686,0.995,0.927,0.101,0.335,102.45
1381,0.595,0.682,10.0,-7.489,0.0,0.256,0.0691,0.0,0.119,0.464,143.895
1382,0.492,0.989,7.0,-3.893,1.0,0.18,0.00162,0.0029,0.491,0.148,129.93
1383,0.724,0.278,10.0,-14.462,1.0,0.0453,0.833,3.21e-06,0.205,0.641,129.93
1384,0.43,0.00971,7.0,-32.905,0.0,0.0427,0.996,0.932,0.0682,0.276,109.04
1385,0.294,0.00614,1.0,-31.202,1.0,0.0391,0.994,0.905,0.163,0.0901,103.616
1386,0.761,0.402,5.0,-14.689,1.0,0.0451,0.167,0.00469,0.349,0.36,140.079
1387,0.631,0.48,1.0,-11.816,1.0,0.0423,0.0877,0.681,0.127,0.345,159.956
1388,0.945,0.591,11.0,-16.307,1.0,0.171,0.218,0.667,0.116,0.213,100.004
1389,0.729,0.21,3.0,-23.833,1.0,0.897,0.781,0.0,0.53,0.541,59.232
1390,0.492,0.989,7.0,-3.893,1.0,0.18,0.00162,0.0029,0.491,0.148,129.93
1391,0.451,0.697,9.0,-9.026,1.0,0.0313,0.59,0.393,0.978,0.545,120.955
1392,0.695,0.411,11.0,-13.651,0.0,0.0551,0.117,0.739,0.167,0.156,75.998
1393,0.167,0.967,9.0,-4.943,0.0,0.135,0.00147,0.654,0.543,0.233,159.576
1394,0.464,0.843,9.0,-8.468,1.0,0.0609,0.0138,0.021,0.381,0.878,88.942
1395,0.146,0.11,7.0,-17.232,1.0,0.0416,0.981,0.897,0.106,0.0389,104.133
1396,0.706,0.836,10.0,-7.026,0.0,0.238,0.317,0.0,0.221,0.597,92.153
1397,0.849,0.483,6.0,-7.114,0.0,0.291,0.443,0.000141,0.0786,0.282,101.015
1398,0.578,0.491,11.0,-8.544,0.0,0.21,0.203,0.000378,0.182,0.64,98.273
1399,0.608,0.736,6.0,-6.7,1.0,0.165,0.051,0.0,0.215,0.489,97.038
1400,0.679,0.662,7.0,-5.861,1.0,0.0773,0.151,0.0,0.376,0.365,90.054
1401,0.827,0.769,7.0,-4.058,1.0,0.126,0.209,9.54e-05,0.091,0.491,93.986
1402,0.734,0.724,7.0,-6.935,0.0,0.165,0.0387,0.000772,0.303,0.501,101.967
1403,0.708,0.552,10.0,-5.552,0.0,0.21,0.0922,0.0,0.0541,0.686,147.834
1404,0.61,0.69,2.0,-2.656,0.0,0.091,0.0429,6.76e-05,0.166,0.318,179.944
1405,0.677,0.492,1.0,-4.764,1.0,0.0597,0.118,2.52e-05,0.0844,0.166,83.962
1406,0.767,0.469,8.0,-6.006,0.0,0.102,0.0116,0.00965,0.0897,0.539,93.018
1407,0.687,0.551,6.0,-5.212,0.0,0.0708,0.536,0.000195,0.101,0.147,142.009
1408,0.536,0.644,4.0,-6.28,1.0,0.191,0.292,8.34e-06,0.0802,0.607,113.317
1409,0.699,0.832,5.0,-4.324,1.0,0.0378,0.166,0.00395,0.318,0.176,109.964
1410,0.725,0.504,6.0,-3.544,0.0,0.0471,0.31,0.0,0.116,0.0723,140.023
1411,0.602,0.859,0.0,-3.063,1.0,0.0761,0.122,0.0,0.357,0.628,137.065
1412,0.691,0.749,1.0,-6.779,0.0,0.0839,0.0411,0.0,0.281,0.331,144.974
1413,0.459,0.586,6.0,-6.395,1.0,0.0883,0.0086,0.114,0.164,0.12,99.963
1414,0.66,0.529,1.0,-8.814,1.0,0.0751,0.492,5.17e-05,0.237,0.17,91.893
1415,0.706,0.556,10.0,-5.561,0.0,0.211,0.084,0.0,0.0514,0.665,147.843
1416,0.67,0.83,8.0,-3.784,1.0,0.13,0.0653,0.0,0.067,0.456,100.033
1417,0.835,0.772,7.0,-3.455,1.0,0.132,0.0482,0.0,0.183,0.733,133.078
1418,0.835,0.772,7.0,-3.455,1.0,0.132,0.0482,0.0,0.183,0.733,133.078
1419,0.588,0.67,0.0,-6.439,1.0,0.0473,0.0104,3.33e-06,0.338,0.505,118.159
1420,0.694,0.858,0.0,-5.677,1.0,0.437,0.318,0.0,0.111,0.564,112.038
1421,0.716,0.901,1.0,-6.104,1.0,0.0653,0.124,0.06,0.269,0.437,120.996
1422,0.636,0.891,6.0,-5.946,1.0,0.0589,0.107,0.0337,0.215,0.595,124.005
1423,0.746,0.845,1.0,-5.596,1.0,0.0449,0.0152,0.83,0.151,0.711,124.988
1424,0.683,0.979,11.0,-4.321,1.0,0.0525,0.00156,0.745,0.0292,0.611,123.99
1425,0.94,0.427,1.0,-9.131,1.0,0.0879,0.0394,0.752,0.0957,0.525,117.986
1426,0.457,0.583,0.0,-9.613,1.0,0.0332,0.0828,0.933,0.131,0.255,118.0
1427,0.608,0.819,2.0,-6.378,1.0,0.0351,0.00417,0.103,0.281,0.9,115.561
1428,0.429,0.949,5.0,-3.234,1.0,0.0646,0.000654,0.659,0.124,0.454,116.014
1429,0.0,0.0039,2.0,-34.493,1.0,0.0,0.971,0.787,0.144,0.0,0.0
1430,0.293,0.172,9.0,-20.077,1.0,0.0282,0.885,0.229,0.203,0.173,89.329
1431,0.623,0.622,9.0,-6.991,1.0,0.0311,0.287,0.0,0.203,0.678,106.001
1432,0.94,0.427,1.0,-9.131,1.0,0.0879,0.0394,0.752,0.0957,0.525,117.986
1433,0.796,0.552,10.0,-10.016,0.0,0.0415,0.669,0.916,0.105,0.608,120.012
1434,0.778,0.957,4.0,-13.292,0.0,0.0662,0.0268,0.0209,0.0831,0.712,125.169
1435,0.646,0.661,7.0,-9.278,1.0,0.0297,0.208,0.773,0.146,0.506,97.01
1436,0.625,0.632,7.0,-6.767,1.0,0.0283,0.396,0.0,0.106,0.336,95.999
1437,0.522,0.515,9.0,-7.408,1.0,0.0429,0.353,0.000494,0.126,0.418,122.058
1438,0.882,0.72,11.0,-3.515,0.0,0.172,0.00189,0.0446,0.0724,0.751,128.006
1439,0.865,0.818,11.0,-4.655,0.0,0.103,0.00141,0.828,0.0722,0.388,128.008
1440,0.863,0.579,1.0,-11.732,0.0,0.307,0.0522,0.00045,0.304,0.517,157.88
1441,0.521,0.554,0.0,-8.979,0.0,0.0825,0.907,0.0,0.147,0.311,119.226
1442,0.241,0.583,1.0,-9.917,1.0,0.0357,6.94e-05,0.595,0.0916,0.22,125.141
1443,0.491,0.645,2.0,-8.541,0.0,0.049,0.0616,0.713,0.119,0.468,129.501
1444,0.522,0.488,4.0,-12.129,0.0,0.0454,0.603,0.316,0.108,0.556,95.808
1445,0.803,0.546,9.0,-9.639,1.0,0.0709,0.0409,0.583,0.0449,0.901,122.01
1446,0.8,0.639,9.0,-9.318,0.0,0.0684,0.000223,0.641,0.0607,0.394,124.992
1447,0.592,0.875,7.0,-8.408,1.0,0.0305,0.00158,0.000147,0.0715,0.807,119.975
1448,0.496,0.698,0.0,-11.571,0.0,0.0463,0.134,0.859,0.113,0.227,125.014
1449,0.6,0.58,10.0,-6.546,0.0,0.029,0.0659,4.11e-05,0.0663,0.708,136.227
1450,0.581,0.992,0.0,-9.505,1.0,0.0464,0.0462,0.876,0.268,0.671,138.008
1451,0.673,0.596,2.0,-8.903,1.0,0.0437,0.147,0.868,0.278,0.465,90.005
1452,0.762,0.582,7.0,-12.732,1.0,0.0366,0.276,0.027,0.0674,0.892,100.037
1453,0.673,0.596,2.0,-8.903,1.0,0.0437,0.147,0.868,0.278,0.465,90.005
1454,0.5,0.571,8.0,-6.65,1.0,0.0264,0.00052,0.0241,0.083,0.34,143.916
1455,0.65,0.0473,2.0,-14.85,1.0,0.0828,0.958,0.859,0.13,0.077,89.948
1456,0.673,0.596,2.0,-8.903,1.0,0.0437,0.147,0.868,0.278,0.465,90.005
1457,0.803,0.668,9.0,-8.639,0.0,0.067,0.000178,0.89,0.06,0.313,125.002
1458,0.706,0.4,2.0,-15.582,1.0,0.169,0.0817,0.0,0.0989,0.0792,146.97
1459,0.704,0.457,1.0,-13.937,1.0,0.0297,0.765,6.04e-05,0.107,0.701,119.954
1460,0.673,0.596,2.0,-8.903,1.0,0.0437,0.147,0.868,0.278,0.465,90.005
1461,0.181,0.915,4.0,-2.461,1.0,0.0734,0.00805,0.732,0.259,0.0712,75.623
1462,0.678,0.458,2.0,-10.466,1.0,0.304,1.59e-05,2.08e-06,0.117,0.301,91.669
